"";"422901";"Kerani Kemasukan Hospital";"Hospital Admissions Clerk"
"";"422902";"Penemu Duga Kelayakan";"Eligibility Interviewer"
"";"422903";"Pakar Kelayakan";"Eligibility Specialist"
"";"4311";"KERANI PERAKAUNAN, PENGAUDITAN DAN SIMPAN KIRA";"ACCOUNTING, AUDITING AND BOOKKEEPING CLERKS"
"";"431101";"Pembantu Tadbir (Perakaunan) Gred 21";"Administrative Assistant (Accounting) Grade 21"
"";"431102";"Pembantu Eksekutif (Perakaunan) Gred 3";"Executive Assistant (Accounting) Grade 3"
"";"431103";"Kerani Lejar";"Ledger Clerk"
"";"431104";"Kerani Mesin Simpan Kira";"Book-keeping Machine Clerk"
"";"431105";"Kerani Simpan Kira";"Book-keeping Clerk"
"";"431106";"Penyimpan Kira Lejar";"Ledger Bookkeeper"
"";"431107";"Kerani Akaun";"Account Clerk"
"";"431108";"Kerani Akaun Belum Bayar";"Accounting Payable Clerk"
"";"431109";"Kerani Akaun Belum Terima";"Accounting Receivable Clerk"
"";"431110";"Kerani Akaun dan Promosi";"Account and Promotion Clerk"
"";"431111";"Kerani Invois";"Invoice Clerk"
"";"431112";"Kerani Lelong";"Auction Clerk"
"";"431113";"Kerani Pentadbiran dan Perakaunan";"Administrative and Accounting Clerk"
"";"431114";"Kerani Audit";"Audit Clerk"
"";"431115";"Kerani Kawalan Kredit";"Credit Control Clerk"
"";"431116";"Kerani Kredit";"Credit Clerk"
"";"431117";"Pembantu Kawalan Kredit";"Credit Control Assistant"
"";"431118";"Kerani Bil";"Billing Clerk"
"";"431119";"Kerani Harta";"Property Clerk"
"";"431120";"Kerani Kos";"Cost Clerk"
"";"431121";"Kerani Taksiran";"Estimating Clerk"
"";"431122";"Kerani Pengiraan Kos";"Cost Computing Clerk"
"";"431123";"Kerani Tunai Pejabat";"Office Cash Clerk"
"";"431124";"Pembantu Kos";"Cost Assistant"
"";"431125";"Pembantu Akauntan Gred W19";"Accounting Assistant Grade W19"
"";"431126";"Pembantu Juruaudit Gred W19";"AuditAssistant Grade W19"
"";"431127";"Pembantu Tadbir (Pengauditan) Gred 21";"Administrative Assistant (Audit) Grade 21"
"";"431128";"Pembantu Eksekutif (Pengauditan) Gred 3";"Executive Assistant (Audit) Grade 3"
"";"431129";"Pembantu Kewangan";"Financial Assistant"
"";"431130";"Pembantu Akaun";"Accounts Assistant"
"";"431131";"Pembantu Tadbir Pengauditan";"Administrative Assistant, Auditing"
"";"431132";"Pembantu Juruteknik Audit Tenaga";"Energy Audit Assistant Technician"
"";"431133";"Penyimpan Akaun Gred 14";"Account Keeper Grade 14"
"";"4312";"KERANI PERANGKAAN, KEWANGAN, DAN INSURANS";"STATISTICAL, FINANCE AND INSURANCE CLERKS"
"";"431201";"Pembantu Tadbir (Kewangan) Gred W19";"Administrative Assistant (Finance) Grade W19"
"";"431202";"Pembantu Eksekutif (Kewangan) Gred 3";"Executive Assistant  (Finance) Grade 3"
"";"431203";"Kerani Perangkaan";"Statistical Clerk"
"";"431204";"Penghitung Data Sosial dan Ekonomi";"Social and Economic Data Enumerator"
"";"431205";"Penghitung Lapangan";"Field Enumerator"
"";"431206";"Penghitung Pendapat Umum";"Opinion Polling Enumerator"
"";"431207";"Penghitung Penyelidikan Pasaran";"Market Research Enumerator"
"";"431208";"Kerani Penajajaminan Insurans";"Insurance Underwriting Clerk"
"";"431209";"Kerani Tuntutan";"Claim Clerk"
"";"431210";"Pembantu Penyelia Insurans Penaja Jaminan";"Assistant Insurance Underwriting Supervisor"
"";"431211";"Pembantu Pelarasan Insurans";"Insurance Adjustment Assistant"
"";"431212";"Pembantu Penaja Jaminan Insurans";"Insurance Underwriting Assistant"
"";"431213";"Pembantu Polisi Insurans";"Insurance Policy Assistant"
"";"431214";"Pembantu Tuntutan Insurans";"Insurance Claims Assistant"
"";"431215";"Kerani Kewangan";"Finance Clerk"
"";"431216";"Kerani Aktuari";"Actuarial Clerk"
"";"431217";"Kerani Broker Saham";"Brokerage Clerk"
"";"431218";"Kerani Insurans";"Insurance clerk"
"";"431219";"Kerani Cukai";"Tax Clerk"
"";"431220";"Kerani Pelaburan";"Investment Clerk"
"";"431221";"Kerani Pelarasan";"Adjustment Clerk"
"";"431222";"Kerani Pembrokeran";"Stockbroker Clerk"
"";"431223";"Kerani Pendaftaran Saham dan Stok";"Share and Stock Registration Clerk"
"";"431224";"Kerani Perkadaran";"Rating Clerk"
"";"431225";"Pembantu Broker";"Assistant Broker"
"";"431226";"Kerani Bon";"Bond Clerk"
"";"431227";"Kerani Cagaran";"Collateral Clerk"
"";"431228";"Kerani Gadai Janji";"Mortgage Clerk"
"";"431229";"Kerani Rumah Penjelasan Perbankan";"Clerk, Clearing House, Banking"
"";"431230";"Kerani Kewangan Gred K1";"Finance Clerk Grade K1"
"";"431231";"Pembantu Perangkaan Gred E19";"Statistical Assistant Grade E19"
"";"431232";"Pembantu Matematik";"Mathematical Assistant"
"";"431233";"Pembantu Aktuari";"Actuarial Assistant"
"";"4313";"KERANI GAJI";"PAYROLL CLERKS"
"";"431301";"Kerani Gaji";"Payroll Clerk"
"";"431302";"Kerani Upah";"Wages Clerk"
"";"431303";"Pembayar Gaji";"Paymaster"
"";"431304";"Pemproses Gaji";"Payroll Processor"
"";"4321";"KERANI STOK";"STOCK CLERKS"
"";"432101";"Kerani Bahan Mentah";"Raw Material Clerk"
"";"432102";"Kerani Bekalan";"Supply Clerk"
"";"432103";"Kerani Gudang";"Warehouse Clerk"
"";"432104";"Kerani Penerimaan";"Receiving Clerk"
"";"432105";"Kerani Penghantaran dan Penerimaan";"Delivery and Receiving Clerk"
"";"432106";"Kerani Stor";"Store Clerk"
"";"432107";"Kerani Stor Bahan Mentah";"Raw Material Store Clerk"
"";"432108";"Pekerja Stok";"Stock Worker"
"";"432109";"Pembantu Gudang";"Warehouse Assistant"
"";"432110";"Pembantu Penerimaan Stor";"Store Receiving Assistant"
"";"432111";"Pembantu Stor";"Store Assistant"
"";"432112";"Pengawal Stor";"Store Controller"
"";"432113";"Penjaga Stor";"Storekeeper"
"";"432114";"Penjaga Stor Bahan";"Material Storekeeper"
"";"432115";"Penjaga Stor Barangan Siap";"Finished Goods Storekeeper"
"";"432116";"Penyelaras Stor";"Store Coordinator"
"";"432117";"Kerani Kawalan Stok";"Stock Control Clerk"
"";"432118";"Kerani Kawalan Makanan dan Minuman";"Food and Beverage Control Clerk"
"";"432119";"Kerani Stok";"Stock Clerk"
"";"432120";"Kerani Stok Ladang";"Plantation Stock Clerk"
"";"432121";"Kerani Stok Rekod";"Stock Record Clerk"
"";"432122";"Kerani Timbangan";"Weighing Clerk"
"";"432123";"Pengawal Keselamatan Penimbang";"Weighbridge-Security Controller"
"";"432124";"Kerani Perkapalan";"Shipping Clerk"
"";"432125";"Kerani Pemeriksa Barang";"Tally Clerk"
"";"432126";"Kerani Bekalan Linen Hotel dan Penginapan";"Linen Supply Hotel and Lodging Clerk"
"";"432127";"Kerani Dapur Hotel";"Kitchen Hotel Clerk"
"";"432128";"Kerani Inventori";"Inventory Clerk"
"";"432129";"Kerani Pembelian Inventori";"Inventory Purchasing Clerk"
"";"432130";"Kerani Angkut Barang";"Freight Clerk"
"";"432131";"Kerani Angkut Barang Laluan";"Freight Routing Clerk"
"";"432132";"Kerani Angkut Barang Penghantaran";"Freight Despatching Clerk"
"";"432133";"Kerani Angkut Barang Terimaan";"Freight Receiving Clerk"
"";"432134";"Kerani Angkut Barang Trafik";"Freight Traffic Clerk"
"";"432135";"Kerani Kargo";"Cargo Clerk"
"";"432136";"Kerani Import-Eksport";"Import-Export Clerk"
"";"432137";"Kerani Penggredan";"Grading Clerk"
"";"432138";"Kerani Bilik Stor";"Storeroom Clerk"
"";"432139";"Penyelenggara Stor Gred K1";"Store Maintenance Grade K1"
"";"432140";"Jurumovan Gred K1";"Mover Grade K1"
"";"432141";"Kerani Pembelian, Pemprosesan Daging Halal";"Purchasing Clerk, Halal Meat Processing"
"";"432142";"Pembantu Penjaga Stor";"Assistant Storekeeper"
"";"4322";"KERANI PENGELUARAN";"PRODUCTION CLERKS"
"";"432201";"Kerani Pengeluaran";"Clerk, Production"
"";"432202";"Kerani Kawalan Pengeluaran";"Clerk, Production Control"
"";"432203";"Kerani Operasi";"Clerk, Operation"
"";"432204";"Kerani Ladang";"Clerk, Plantation"
"";"432205";"Kerani Kejuruteraan";"Clerk, Engineering"
"";"432206";"Kerani Kualiti dan Ekologi";"Clerk, Quality and Ecology"
"";"432207";"Kerani Pejabat Kilang";"Clerk, Mill Office"
"";"432208";"Kerani Pembalakan";"Clerk, Logging"
"";"432209";"Kerani Pembelian Perolehan";"Clerk, Purchasing Material"
"";"432210";"Kerani Pembungkusan";"Clerk, Packing"
"";"432211";"Kerani Pemerolehan";"Clerk, Procurement"
"";"432212";"Kerani Pengurusan Pesanan";"Clerk, Order Management"
"";"432213";"Kerani Pentadbiran Pengeluaran";"Clerk, Production Administrative"
"";"432214";"Kerani Penyelenggaraan";"Clerk, Maintenance"
"";"432215";"Kerani Penyelenggaraan Motor";"Clerk, Motor Maintenance"
"";"432216";"Kerani Penyelidikan Makanan dan Minuman";"Clerk, Food and Beverage Research"
"";"432217";"Kerani Perancangan Bahan";"Clerk, Planning Material"
"";"432218";"Kerani Pesanan Bahan";"Clerk, Order Material"
"";"432219";"Penyelaras Tapak Pengeluaran";"Production Site Coordinator"
"";"432220";"Kerani Perkakas";"Clerk, Tooling"
"";"432221";"Kerani Perkhidmatan";"Clerk, Service"
"";"432222";"Kerani Tapak";"Clerk, Site"
"";"432223";"Kerani Loji Janakuasa";"Clerk, Power Plant"
"";"432224";"Kerani Perancangan Pengeluaran";"Clerk, Planning Production"
"";"432225";"Kerani Juruteknik";"Clerk, Technician"
"";"432226";"Kerani Penyelenggara Kemudahan Prasarana";"Clerk, Facilities Maintenance"
"";"432227";"Kerani Teknikal";"Clerk, Technical"
"";"432228";"Kerani Jaminan Kualiti";"Clerk, Quality Assurance"
"";"432229";"Kerani Kawalan Kuantiti";"Clerk, Quality Control"
"";"432230";"Kerani Jadual (Bahan)";"Schedule Clerk (Materials)"
"";"432231";"Pembantu Jaminan Mutu Gred K1";"Quality Assurance Assistant Grade K1"
"";"432232";"Pembantu Jaminan Mutu ";"Quality Assurance Assistant "
"";"4323";"KERANI PENGANGKUTAN";"TRANSPORTATION CLERKS"
"";"432301";"Kerani Logistik";"Logistic Clerk"
"";"432302";"Kerani Pengangkutan";"Transport Clerk"
"";"432303";"Kerani Tuntutan Pengangkutan";"Claim Clerk, Transportation"
"";"432304";"Kerani Kawalan, Kereta api";"Control Clerk, Train"
"";"432305";"Kerani Kawalan, Perkhidmatan Kereta api";"Control Clerk, Railway Service"
"";"432306";"Kerani Penghantaran, Kereta api";"Dispatch Clerk, Train"
"";"432307";"Kerani Penghantaran, Landasan Kereta api";"Dispatch Clerk, Railway"
"";"432308";"Penjaga Yard Kereta api";"Yardmaster Railway"
"";"432309";"Inspektor, Perkhidmatan Pengangkutan Jalan";"Inspector, Road Transport Services"
"";"432310";"Inspektor Perkhidmatan Bas";"Inspector, Bus Services"
"";"432311";"Kerani Kawalan, Perkhidmatan Pengangkutan Jalan";"Control Clerk, Road Transport Services"
"";"432312";"Kerani Penghantaran, Bas";"Dispatch Clerk, Bus"
"";"432313";"Kerani Penghantaran, Pengangkutan Jalan";"Dispatch Clerk, Road Transport"
"";"432314";"Kerani Penghantaran, Trak";"Dispatch Clerk, Truck"
"";"432315";"Kerani Operasi Pengangkutan Udara";"Air Transport Operations Clerk"
"";"432316";"Kerani Operasi Penerbangan";"Clerk, Flight Operation"
"";"432317";"Kerani Penghantaran, Pengangkutan Udara";"Dispatch Clerk, Air Transport"
"";"432318";"Kerani Trafik";"Clerk, Traffic"
"";"432319";"Kerani Kawalan Perkhidmatan Pengangkutan Udara";"Control Clerk, Air Transport Service"
"";"432320";"Kerani Penghantaran, Pesawat";"Dispatch Clerk, Aircraft"
"";"432321";"Jurudermaga";"Wharfinger"
"";"432322";"Kerani Perkapalan dan Pembelian";"Clerk, Shipping and Purchasing"
"";"432323";"Pegawai Feri";"Officer, Ferry"
"";"432324";"Pengawal Apungan";"Float Master"
"";"432325";"Kerani Kawalan, Perkhidmatan Pengangkutan Laut";"Control Clerk, Sea Transport Services"
"";"432326";"Kerani Penghantaran, Bot";"Dispatch Clerk, Boat"
"";"432327";"Kerani Penghantaran, Saluran Paip Gas";"Dispatch Clerk, Gas Pipeline"
"";"432328";"Kerani Penghantaran, Saluran Paip Minyak";"Dispatch Clerk, Oil Pipeline"
"";"432329";"Koordinator Perkapalan";"Coordinator, Shipping"
"";"432330";"Kerani Penghantaran (Perkhidmatan Pengangkutan)";"Dispatch Clerk, (Transport Service)"
"";"432331";"Inspektor Perkeranian Perkhidmatan Pengangkutan Kereta Api";"Inspector Clerical Railway Transport Service"
"";"432332";"Kerani Pengangkutan Barangan Kereta Api";"Clerk, Goods Transportation Railway"
"";"432333";"Pegawai Tuntutan Kereta Api";"Officer Claims, Railway"
"";"432334";"Pengawal Perkeranian Perkhidmatan Kereta Api";"Controller, Clerical Railway Service"
"";"4411";"KERANI PERPUSTAKAAN";"LIBRARY CLERKS"
"";"441101";"Pembantu Tadbir (Perpustakaan) Gred 21";"Administrative Assistant (Library) Grade 21"
"";"441102";"Pembantu Eksekutif (Perpustakaan) Gred 3";"Executive Assistant (Library) Grade 3"
"";"441103";"Kerani Perpustakaan";"Library Clerk"
"";"441104";"Penyusun Fail Perpustakaan";"Library File compiler"
"";"441105";"Pembantu Tadbir Perpustakaan";"Library Administrative Assistant"
"";"441106";"Pembantu Pustakawan Gred S19";"Librarian Assistant Grade S19"
"";"441107";"Pembantu Perpustakaan";"Library Assistant"
"";"4412";"KERANI PENGEDARAN DAN PENGISIHAN MEL";"MAIL CARRIERS AND SORTING CLERKS"
"";"441201";"Posmen";"Postman/woman"
"";"441202";"Kerani, Mel Penghantaran";"Clerk, Mail Dispatch"
"";"441203";"Pembantu, Mel Penghantaran";"Assistant, Mail Dispatch"
"";"441204";"Penghantar Proses";"Process Dispatcher"
"";"441205";"Penghantar Saman";"Summon Dispatcher"
"";"441206";"Kerani Mel Pengisihan";"Clerk, Mail Sorting"
"";"441207";"Kerani Kawalan, Depot Mel";"Clerical Controller, Mail Depot"
"";"441208";"Kerani Kawalan, Mel";"Clerical Controller, Mail"
"";"441209";"Kerani Kawalan, Perkhidmatan Pos";"Clerical Controller, Postal Service"
"";"441210";"Kerani, Mel";"Clerk, Mail"
"";"441211";"Kerani, Senarai Alamat";"Clerk, Address List"
"";"441212";"Kerani, Senarai Mel";"Clerk, Mailling List"
"";"4413";"KERANI PENGEKODAN, PEMBACAAN PRUF DAN YANG BERKAITAN";"CODING, PROOF-READING AND RELATED CLERKS"
"";"441301";"Kerani Pembacaan Pruf";"Proof-Reader Clerk"
"";"441302";"Kerani Pengekodan, Pemprosesan Data";"Coding Clerk, Data-Processing"
"";"441303";"Kerani Penerbitan";"Publication Clerk"
"";"441304";"Kerani Pengekodan";"Coding Clerk"
"";"441305";"Pembantu Penerbitan Gred N19";"Publication Assistant Grade N19"
"";"4414";"JURUTULIS DAN PEKERJA YANG BERKAITAN";"SCRIBES AND RELATED WORKERS"
"";"441401";"Penulis Petisyen";"Petition Writer"
"";"441402";"Penulis Awam";"Public Writer"
"";"441403";"Jurutulis";"Scribes"
"";"4415";"KERANI PEMFAILAN DAN PENYALINAN";"FILING AND COPYING CLERKS"
"";"441501";"Kerani Pemfailan";"Clerk, Filing"
"";"441502";"Kerani Pengumpulan Direktori";"Clerk, Compilation Directory"
"";"441503";"Kerani Fotokopi";"Clerk, Photocopying"
"";"441504";"Kerani Penyalin Dokumen";"Clerk, Document Copying"
"";"441505";"Kerani Kawalan Dokumen";"Clerk Control Document"
"";"441506";"Pengawal Dokumen";"Controller, Document"
"";"441507";"Koordinator Dokumen";"Coordinator, Document"
"";"441508";"Kerani Dokumen";"Clerk, Document"
"";"441509";"Pembantu Dokumen, Pengilangan Makanan Halal";"Document Assistant, Halal Food Manufacturing"
"";"441510";"Kerani Dokumen, Operasi Logistik Halal";"Documentation Clerk, Halal Logistics Operation"
"";"4416";"KERANI PERSONEL";"PERSONNEL CLERKS"
"";"441601";"Kerani Pekerjaan";"Clerk, Employment"
"";"441602";"Kerani Hal Ehwal Am";"Clerk, General Affairs"
"";"441603";"Kerani Personel";"Clerk, Personnel"
"";"441604";"Kerani Sumber Manusia";"Clerk, Human Resource"
"";"441605";"Pembantu Personel";"Personnel Assistant"
"";"441606";"Kerani Mesin Cetak Alamat";"Clerk, Addressing Machine"
"";"441607";"Kerani Pendaftaran";"Clerk, Registry"
"";"441608";"Kerani Pengelasan";"Clerk, Classification"
"";"441609";"Kerani Probet";"Clerk, Probate"
"";"441610";"Pembantu Sumber Manusia";"Human Resource Assistant"
"";"4419";"PEKERJA SOKONGAN PERKERANIAN LAIN YANG TIDAK DIKELASKAN DI MANA-MANA";"CLERICAL SUPPORT WORKERS NOT ELSEWHERE CLASSIFIED"
"";"441901";"Pembantu Pakaian";"Assistant Wardrobe"
"";"441902";"Kerani Keselamatan";"Safety clerk"
"";"441903";"Pembantu Tadbir (Undang-undang) Gred L19";"Administrative Assistant (Legal) Grade L19"
"";"441904";"Pembantu Syariah Gred LS19";"Syariah Assistant Grade LS19"
"";"441905";"Bentara Parlimen Gred N11";"Sergeant-at-arms, Grade N11"
"";"441906";"Pembantu Operasi Gred N11";"Assistant Operation Grade N11"
"";"441907";"Pembantu Hal Ehwal Islam Gred S19";"Islamic Affairs Assistant Grade S19"
"";"441908";"Pembantu Perhubungan Perusahaan Gred S19";"Industrial Relation Assistant Grade S19"
"";"441909";"Pembantu Penilaian Gred W19";"Valuation Assistant Grade W19"
"";"441910";"Pembantu Pembangunan Masyarakat Gred S19";"Community Development Assistant Grade S19"
"";"441911";"Pembantu Penyelidik Sosial Gred N19";"Social Research Assistant Grade N19"
"";"441912";"Pembantu Antidadah Gred S19";"Anti-Drug Assistant Grade S19"
"";"441913";"Pembantu Kesatria Gred S19";"Kesatria Assistant Grade S19"
"";"441914";"Pembantu Belia dan Sukan Gred S19";"Youth and Sport Assistant Grade S19"
"";"441915";"Pembantu Tadbir (Penaksiran) Gred 21";"Administrative Assistant (Appraiser) Grade 21"
"";"441916";"Pembantu Pegawai Cukai Penganggar";"Tax Estimater Assistant"
"";"441917";"Pembantu Pegawai Eksais";"Excise Assistant"
"";"441918";"Pembantu Pegawai Cukai";"Tax Assistant"
"";"441919";"Pembantu Inspektor Cukai";"Taxation Inspector's Assistant"
"";"441920";"Pembantu Operasi Gred 9";"Operation Assistant Grade 9"
"";"5";"PEKERJA PERKHIDMATAN DAN JUALAN";"SERVICES AND SALES WORKERS"
"";"5111";"ATENDAN PERJALANAN DAN PELAYAN PERJALANAN";"TRAVEL ATTENDANTS AND TRAVEL STEWARDS"
"";"511101";"Atendan Kabin Kapal";"Ship`s Cabin Attendant"
"";"511102";"Penyelaras Pramugara/Pramugari";"Steward/Stewardess, Coordinator"
"";"511103";"Penyelia Pramugara/Pramugari";"Steward/Stewardess, Supervisor"
"";"511104";"Pelayan Aras";"Steward/Stewardess, Floor"
"";"511105";"Atendan Kapal Terbang";"Flight Attendant"
"";"511106";"Pramugara/Pramugari";"Steward/Stewardess"
"";"511107";"Atendan Lapangan Terbang";"Airport Attendant"
"";"511108";"Kru Kabin";"Cabin Crew"
"";"511109";"Kru Penerbangan";"Flight Crew"
"";"511110";"Pramugara/Pramugari Kapal";"Ship Steward/Stewardess"
"";"511111";"Atendan Gerabak";"Attendant, Coach"
"";"511112";"Kru Bas Bergerak Gred K3";"Bus Crew Grade K3"
"";"511113";"Kru Belon Udara Panas";"Hot Air Balloon Crew"
"";"511114";"Penyedia Kerja";"Job Preparator"
"";"5112";"KONDUKTOR PENGANGKUTAN";"TRANSPORT CONDUCTORS"
"";"511201";"Konduktor Bas";"Bus Conductor"
"";"511202";"Inspektor Tiket";"Ticket Inspector"
"";"511203";"Konduktor Bot/Feri";"Ferry/ Boat Conductor"
"";"511204";"Konduktor Kereta api";"Train Conductor"
"";"511205";"Konduktor Kereta Kabel";"Cable Car Conductor"
"";"511206";"Pengawal Kereta api Penumpang";"Passenger Guard, Train"
"";"511207";"Pengawal Landasan";"Railway Guard"
"";"511208";"Konduktor Pengangkutan";"Tansport Conductor"
"";"511209";"Konduktor Trem";"Tram Conductor"
"";"511210";"Ketua Stesen";"Station Master"
"";"5113";"PEMANDU PERJALANAN";"TRAVEL GUIDES"
"";"511301";"Pemandu Pelancong";"Tourist Guide"
"";"511302";"Pemandu Perjalanan";"Travel Guide"
"";"511303";"Pemandu Galeri Seni";"Art Gallery Guide"
"";"511304";"Pemandu Muzium";"Museum Guide"
"";"511305";"Pemandu Lawatan Kilang";"Factory Tour Guide"
"";"511306";"Pengiring Lawatan";"Tour Escort"
"";"5121";"TUKANG MASAK";"COOKS"
"";"512101";"Tukang Masak";"Cook"
"";"512102";"Tukang Masak, Perkhidmatan Hotel dan Katering";"Cook, Hotels and Catering Services"
"";"512103";"Tukang Masak, Perkhidmatan Persendirian";"Cook, Private Service"
"";"512104";"Tukang Masak, Pengetinan dan Pengawetan Makanan";"Cook, Food Canning & Preserving"
"";"512105";"Pembantu Barbekiu";"Helper, Barbeque"
"";"512106";"Pembantu Jurumasak";"Commis"
"";"512107";"Pembantu Tukang Masak";"Assistant Cook"
"";"512108";"Tukang Masak Kapal";"Cook, Ship"
"";"512109";"Tukang Masak Gred K1";"Cook Grade K1"
"";"512110";"Pembantu Kulinari";"Culinary Assistant"
"";"512111";"Pembantu Penyediaan Makanan Gred N19";"Food Preparation Assistant Grade N19"
"";"512112";"Ketua Tukang Masak";"Chief Cook"
"";"5131";"PELAYAN";"WAITERS"
"";"513101";"Pelayan";"Waiter"
"";"513102";"Pramusaji";"Pramusaji"
"";"513103";"Pelayan Bankuet";"Waiter, Banquet"
"";"513104";"Penyelia Makanan dan Minuman";"Food and Beverage Supervisor"
"";"513105";"Penyelia Outlet";"Outlet Supervisor"
"";"513106";"Penyelia Restoran";"Restaurant Supervisor"
"";"513107";"Pekerja Makanan dan Minuman, Bankuet";"Food and Beverage Worker, Banquet"
"";"513108";"Pekerja Makanan dan Minuman, Perkhidmatan Bilik";"Food and Beverage Worker, Room Service"
"";"513109";"Pekerja Makanan dan Minuman";"Food and Beverage Worker"
