"#";"kod-kp";"nombor";"seksyen MSIC 2025";"seksyen MSIC 2008";"MSIC 2025";"keterangan 2025";"MSIC 2008(sebahagian)";"MSIC 2008";"keterangan MSIC 2008"
"";""313-Pengangkutan Laut dan Pinggir Pantai (Syarikat Perkapalan)";"865";"H";"H";"51104";"Transport of passengers by Unmanned Air System (UAS-Drones)";"51102p , 51103p";"51103";"Renting of air-transport equipment with operator for the purpose of passenger transportation"
"";""313-Pengangkutan Laut dan Pinggir Pantai (Syarikat Perkapalan)";"866";"H";"H";"51201";"Transport freight by air over regular routes and on regular schedules";"51201";"51201";"Transport freight by air over regular routes and on regular schedules"
"";""313-Pengangkutan Laut dan Pinggir Pantai (Syarikat Perkapalan)";"867";"H";"H";"51202";"Non-scheduled transport of freight by air";"51202p";"51202";"Non-scheduled transport of freight by air"
"";""313-Pengangkutan Laut dan Pinggir Pantai (Syarikat Perkapalan)";"868";"H";"H";"51204";"Transport freight by Unmanned Air System (UAS-Drones)";"51202p";"51202";"Non-scheduled transport of freight by air"
"";""322-Perkhidmatan Pengangkutan Air Pedalaman";"869";"H";"H";"51203";"Renting of air-transport equipment with operator for the purpose of freight transportation";"51203p";"51203";"Renting of air-transport equipment with operator for the purpose of freight transportation"
"";""322-Perkhidmatan Pengangkutan Air Pedalaman";"870";"H";"H";"51205";"Renting of air-transport equipment with operator by  Unmanned Air System (UAS-Drones)";"51203p";"51203";"Renting of air-transport equipment with operator for the purpose of freight transportation"
"";""322-Perkhidmatan Pengangkutan Air Pedalaman";"871";"H";"H";"52100";"Warehousing and storage services";"52100";"52100";"Warehousing and storage services"
"";""317-Perkhidmatan Pengangkutan Udara";"872";"H";"H";"52211";"Operation of terminal facilities to land transportation ";"52211";"52211";"Operation of terminal facilities"
"";""317-Perkhidmatan Pengangkutan Udara";"873";"H";"H";"52212";"Towing and road side assistance";"52212";"52212";"Towing and road side assistance"
"";""317-Perkhidmatan Pengangkutan Udara";"874";"H";"H";"52213";"Operation of parking facilities";"52213";"52213";"Operation of parking facilities for motor vehicles (parking lots)"
"";""317-Perkhidmatan Pengangkutan Udara";"875";"H";"H";"52214";"Highway, bridge and tunnel operation services ";"52214";"52214";"Highway, bridge and tunnel operation services"
"";""317-Perkhidmatan Pengangkutan Udara";"876";"H";"H";"52219";"Other service activities incidental to land transportation n.e.c.";"52219";"52219";"Other service activities incidental to land transportation n.e.c."
"";""317-Perkhidmatan Pengangkutan Udara";"877";"H";"H";"52221";"Port, harbours and piers operation services";"52221";"52221";"Port, harbours and piers operation services"
"";""317-Perkhidmatan Pengangkutan Udara";"878";"H";"H";"52222";"Vessel salvage and refloating services";"52222";"52222";"Vessel salvage and refloating services"
"";""317-Perkhidmatan Pengangkutan Udara";"879";"H";"H";"52229";"Other service activities incidental to water transportation n.e.c.";"52229";"52229";"Other service activities incidental to water transportation n.e.c."
"";""317-Perkhidmatan Pengangkutan Udara";"880";"H";"H";"52231";"Operation of terminal facilities to air transportation";"52231";"52231";"Operation of terminal facilities"
"";""317-Perkhidmatan Pengangkutan Udara";"881";"H";"H";"52232";"Airport and air-traffic-control activities";"52232";"52232";"Airport and air-traffic-control activities"
"";""318-Perkhidmatan Kargo, Penyimpanan dan Muatan";"882";"H";"H";"52233";"Ground service activities on airfields";"52233";"52233";"Ground service activities on airfields"
"";""318-Perkhidmatan Kargo, Penyimpanan dan Muatan";"883";"H";"H";"52234";"Fire fighting and fire-prevention services at airports";"52234";"52234";"Fire fighting and fire-prevention services at airports"
"";""318-Perkhidmatan Kargo, Penyimpanan dan Muatan";"884";"H";"H";"52239";"Other service activities incidental to air transportation n.e.c.";"52239";"52239";"Other service activities incidental to air transportation n.e.c."
"";""323-Perkhidmatan Tempat Letak Kereta";"885";"H";"H";"52241";"Stevedoring services";"52241";"52241";"Stevedoring services"
"";""324-Perkhidmatan Operasi Lebuhraya dan Lain-lain";"886";"H";"H";"52249";"Other cargo handling activities n.e.c.";"52249";"52249";"Other cargo handling activities n.e.c."
"";""318-Perkhidmatan Kargo, Penyimpanan dan Muatan";"887";"H";"H";"52291";"Forwarding of freight ";"52291";"52291";"Forwarding of freight"
"";""318-Perkhidmatan Kargo, Penyimpanan dan Muatan";"888";"H";"H";"52310";"Intermediation service activities for freight transportation";"52292";"52292";"Brokerage for ship and aircraft space"
"";""318-Perkhidmatan Kargo, Penyimpanan dan Muatan";"889";"H";"H";"52299";"Other transportation support activities n.e.c.";"52299";"52299";"Other transportation support activities n.e.c."
"";""318-Perkhidmatan Kargo, Penyimpanan dan Muatan";"890";"H";"H";"52320";"Intermediation service activities for passengers transportation";"n.a.";"n.a.";"n.a."
"";""318-Perkhidmatan Kargo, Penyimpanan dan Muatan";"891";"H";"H";"53100";"National postal services";"53100";"53100";"National postal services"
"";""318-Perkhidmatan Kargo, Penyimpanan dan Muatan";"892";"H";"H";"53200";"Courier activities other than national post activities";"53200";"53200";"Courier activities other than national post activities"
"";""318-Perkhidmatan Kargo, Penyimpanan dan Muatan";"893";"H";"H";"53300";"Intermediation service activities for postal and courier activities";"n.a";"n.a.";"n.a."
"";""318-Perkhidmatan Kargo, Penyimpanan dan Muatan";"894";"I";"I";"55101";"Hotels and resort hotels";"55101";"55101";"Hotels and resort hotels"
"";""318-Perkhidmatan Kargo, Penyimpanan dan Muatan";"895";"I";"I";"55102";"Motels and budget hotels";"55102";"55102";"Motels"
"";""318-Perkhidmatan Kargo, Penyimpanan dan Muatan";"896";"I";"I";"55103";"Apartment hotels";"  55103p";"55103";"Apartment hotels"
"";""318-Perkhidmatan Kargo, Penyimpanan dan Muatan";"897";"I";"I";"55201";"Holiday homes and apartments";"55103p";"55103";"Apartment hotels"
"";""318-Perkhidmatan Kargo, Penyimpanan dan Muatan";"898";"I";"I";"55104";"Chalets";"55104";"55104";"Chalets"
"";""318-Perkhidmatan Kargo, Penyimpanan dan Muatan";"899";"I";"I";"55105";"Rest house/ guest house";"55105";"55105";"Rest house/guest house"
"";""318-Perkhidmatan Kargo, Penyimpanan dan Muatan";"900";"I";"I";"55106";"Homestay";"   55106p, 55108";"55106";"Bed and breakfast units"
"";""318-Perkhidmatan Kargo, Penyimpanan dan Muatan";"901";"I";"I";"55202";"Other short term accommodation activities n.e.c";"55106p, 55107p, 55109p";"55106";"Bed and breakfast units"
"";""325-Perkhidmatan Kurier";"902";"I";"I";"55202";"Other short term accommodation activities n.e.c";"55106p, 55107p, 55109p";"55107";"Hostels"
"";""325-Perkhidmatan Kurier";"903";"I";"I";"55106";"Homestay";"   55106p, 55108";"55108";"Home stay"
"";""325-Perkhidmatan Kurier";"904";"I";"I";"55202";"Other short term accommodation activities n.e.c";"55106p, 55107p, 55109p";"55109";"Other short term accommodation activities n.e.c."
"";""307-Penginapan";"905";"I";"I";"55301";"Camping grounds, recreational vehicle parks and trailer parks";"55200p";"55200";"Camping grounds/sites and recreational vehicle parks"
"";""307-Penginapan";"906";"I";"I";"55302";"Glamping";"55200p";"55200";"Camping grounds/sites and recreational vehicle parks"
"";""307-Penginapan";"907";"I";"I";"55900";"Other accommodation";"55900";"55900";"Other accommodation"
"";""307-Penginapan";"908";"I";"I";"55400";"Intermediation service activities for accommodation";"n.a";"n.a.";"n.a."
"";""307-Penginapan";"909";"I";"I";"56101";"Restaurants";"56101";"56101";"Restaurants and restaurant cum night clubs"
"";""307-Penginapan";"910";"I";"I";"56102";"Cafeterias/canteens";"56102";"56102";"Cafeterias/canteens"
"";""307-Penginapan";"911";"I";"I";"56103";"Fast-food restaurants";"56103";"56103";"Fast-food restaurants"
"";""307-Penginapan";"912";"I";"I";"56104";"Truck vendors";"56104, 56105";"56104";"Ice cream truck vendors and parlours"
"";""307-Penginapan";"913";"I";"I";"56104";"Truck vendors";"56104, 56105";"56105";"Mobile food carts"
"";""307-Penginapan";"914";"I";"I";"56105";"Food stalls/hawkers";"56106, 56107";"56106";"Food stalls/hawkers"
"";""307-Penginapan";"915";"I";"I";"56105";"Food stalls/hawkers";"56106, 56107";"56107";"Food or beverage, food and beverage preparation in market stalls/hawkers"
"";""307-Penginapan";"916";"I";"I";"56210";"Event catering activities";"56210";"56210";"Event/food caterers"
"";""307-Penginapan";"917";"I";"I";"56290";"Other food service activities";"56290";"56290";"Other food service activities"
"";""307-Penginapan";"918";"I";"I";"56301";"Pubs, bars, discotheques, coffee houses, cocktail lounges and karaoke";"56301";"56301";"Pubs, bars, discotheques, coffee houses, cocktail lounges and karaoke"
"";""307-Penginapan";"919";"I";"I";"56302";"Coffee shops";"56302";"56302";"Coffee shops"
"";""328-Makanan dan Minuman";"920";"I";"I";"56303";"Drink stalls/hawkers";"56303";"56303";"Drink stalls/hawkers"
"";""328-Makanan dan Minuman";"921";"I";"I";"56304";"Mobile beverage";"56304";"56304";"Mobile beverage"
"";""328-Makanan dan Minuman";"922";"I";"I";"56309";"Others drinking places n.e.c.";"56309";"56309";"Others drinking places n.e.c."
"";""328-Makanan dan Minuman";"923";"I";"I";"56400";"Intermediation service activities for food and beverage services activities";"n.a";"n.a.";"n.a."
"";""328-Makanan dan Minuman";"924";"J";"J";"58110";"Publishing of books";"58110p";"58110";"Publishing of books, brochures and other publications"
"";""328-Makanan dan Minuman";"925";"J";"J";"58190";"Other publishing activities and other printed matter n.e.c. ";"58110p, 58120, 58190";"58110";"Publishing of books, brochures and other publications"
"";""328-Makanan dan Minuman";"926";"J";"J";"58190";"Other publishing activities and other printed matter n.e.c. ";"58110p, 58120, 58190";"58120";"Publishing of mailing lists, telephone book, other directories"
"";""328-Makanan dan Minuman";"927";"J";"J";"58120";"Publishing of newspapers ";"58130p";"58130";"Publishing of newspapers, journals, magazines and periodicals in print or electronic form"
"";""328-Makanan dan Minuman";"928";"J";"J";"58130";"Publishing of journals, magazines and periodicals";"58130p";"58130";"Publishing of newspapers, journals, magazines and periodicals in print or electronic form"
"";""328-Makanan dan Minuman";"929";"J";"J";"58190";"Other publishing activities and other printed matter n.e.c. ";"58110p, 58120, 58190";"58190";"Publishing of catalogues, photos, engraving and postcards, greeting cards, forms, posters, reproduction of works of art, advertising material and other printed matter n.e.c."
"";""328-Makanan dan Minuman";"930";"J";"J";"58291";"Business and other applications";"58201";"58201";"Business and other applications"
"";""328-Makanan dan Minuman";"931";"J";"J";"58211";"Publishing of video games";"58202";"58202";"Computer games for all platforms"
"";""328-Makanan dan Minuman";"932";"J";"J";"58292";"Operating systems";"58203";"58203";"Operating systems"
"";""328-Makanan dan Minuman";"933";"J";"J";"58212";"Intermediation service activities for video game software publishing";"n.a";"n.a.";"n.a."
"";""328-Makanan dan Minuman";"934";"J";"J";"59110";"Motion picture, video and television programme production activities";"59110";"59110";"Motion picture, video and television programme production activities"
"";""330-Aktiviti Penerbitan";"935";"J";"J";"59120";"Motion picture, video and television programme post-production activities";"59120";"59120";"Motion picture, video and television programme post-production activities"
"";""330-Aktiviti Penerbitan";"936";"J";"J";"59130";"Motion picture, video and television programme distribution activities";"59130";"59130";"Motion picture, video and television programme distribution activities"
"";""330-Aktiviti Penerbitan";"937";"J";"J";"59140";"Motion picture projection activities";"59140";"59140";"Motion picture projection activities"
"";""330-Aktiviti Penerbitan";"938";"J";"J";"59200";"Sound recording and music publishing activities";"59200";"59200";"Sound recording and music publishing activities"
"";""330-Aktiviti Penerbitan";"939";"J";"J";"60100";"Radio broadcasting and audio distribution activities";"60100";"60100";"Radio broadcasting"
"";""330-Aktiviti Penerbitan";"940";"J";"J";"60200";"Television programming, broadcasting and video distribution activities";"60200";"60200";"Television programming and broadcasting activities"
"";""330-Aktiviti Penerbitan";"941";"J";"J";"60391";"Activities of online video content creators";"n.a";"n.a.";"n.a."
"";""330-Aktiviti Penerbitan";"942";"J";"J";"60399";"Social network sites and other content distribution activities";"n.a";"n.a.";"n.a."
"";""330-Aktiviti Penerbitan";"943";"J";"J";"60310";"News syndicate and news agency activities";"63910";"63910";"News syndicate and news agency activities furnishing news, pictures and features to the media (e.g. Bernama)"
"";""330-Aktiviti Penerbitan";"944";"K";"J";"61101";"Wired telecommunications services and internet access providers by the operator of the wired infrastructure";"61101, 61102";"61101";"Wired telecommunications services"
"";""310-Aktiviti wayang gambar, video dan program televisyen, rakaman bunyi dan aktiviti penyiaran";"945";"K";"J";"61101";"Wired telecommunications services and internet access providers by the operator of the wired infrastructure";"61101, 61102";"61102";"Internet access providers by the operator of the wired infrastructure"
"";""310-Aktiviti wayang gambar, video dan program televisyen, rakaman bunyi dan aktiviti penyiaran";"946";"K";"J";"61102";"Wireless telecommunications services and internet access providers by the operator of the wireless infrastructure";"61201, 61202";"61201";"Wireless telecommunications services"
"";""310-Aktiviti wayang gambar, video dan program televisyen, rakaman bunyi dan aktiviti penyiaran";"947";"K";"J";"61102";"Wireless telecommunications services and internet access providers by the operator of the wireless infrastructure";"61201, 61202";"61202";"Internet access providers by the operator of the wireless infrastructure"
"";""310-Aktiviti wayang gambar, video dan program televisyen, rakaman bunyi dan aktiviti penyiaran";"948";"K";"J";"61103";"Satellite telecommunications services ";"61300";"61300";"Satellite telecommunications services"
"";""310-Aktiviti wayang gambar, video dan program televisyen, rakaman bunyi dan aktiviti penyiaran";"949";"K";"J";"61203";"Provision of internet access over networks between the client and the Internet Service Provider (ISP) not owned or controlled by the ISP";"61901";"61901";"Provision of Internet access over networks between the client and the ISP not owned or controlled by the ISP"
